ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link
604,Design Compressed String Iterator,37.5%,Easy,0.2058520542041487, https://leetcode.com/problems/design-compressed-string-iterator
1138,Alphabet Board Path,48.4%,Medium,0.2052631260363613, https://leetcode.com/problems/alphabet-board-path
146,LRU Cache,33.2%,Medium,0.2037051228192776, https://leetcode.com/problems/lru-cache
304,Range Sum Query 2D - Immutable,38.6%,Medium,0.2022615325778, https://leetcode.com/problems/range-sum-query-2d-immutable
332,Reconstruct Itinerary,36.7%,Medium,0.200166917113965, https://leetcode.com/problems/reconstruct-itinerary
568,Maximum Vacation Days,40.8%,Hard,0.199665670251927, https://leetcode.com/problems/maximum-vacation-days
44,Wildcard Matching,24.7%,Hard,0.1994783514238078, https://leetcode.com/problems/wildcard-matching
320,Generalized Abbreviation,52.1%,Medium,0.1993329026204912, https://leetcode.com/problems/generalized-abbreviation
817,Linked List Components,57.3%,Medium,0.1981769285837487, https://leetcode.com/problems/linked-list-components
10,Regular Expression Matching,26.8%,Hard,0.1973540517519673, https://leetcode.com/problems/regular-expression-matching
510,Inorder Successor in BST II,58.0%,Medium,0.1971425771387064, https://leetcode.com/problems/inorder-successor-in-bst-ii
1062,Longest Repeating Substring,57.2%,Medium,0.1962799090446615, https://leetcode.com/problems/longest-repeating-substring
894,All Possible Full Binary Trees,75.2%,Medium,0.1950265086992262, https://leetcode.com/problems/all-possible-full-binary-trees
1286,Iterator for Combination,68.2%,Medium,0.1950000150537256, https://leetcode.com/problems/iterator-for-combination
480,Sliding Window Median,37.2%,Hard,0.1942569073432273, https://leetcode.com/problems/sliding-window-median
274,H-Index,36.1%,Medium,0.1938037156879742, https://leetcode.com/problems/h-index
1131,Maximum of Absolute Value Expression,53.0%,Medium,0.1933193110034959, https://leetcode.com/problems/maximum-of-absolute-value-expression
418,Sentence Screen Fitting,32.6%,Medium,0.1933193110034959, https://leetcode.com/problems/sentence-screen-fitting
1161,Maximum Level Sum of a Binary Tree,72.2%,Medium,0.1921805853558574, https://leetcode.com/problems/maximum-level-sum-of-a-binary-tree
198,House Robber,42.0%,Easy,0.1920777317393193, https://leetcode.com/problems/house-robber
708,Insert into a Sorted Circular Linked List,31.6%,Medium,0.1915140049781188, https://leetcode.com/problems/insert-into-a-sorted-circular-linked-list
864,Shortest Path to Get All Keys,40.1%,Hard,0.1892419996385284, https://leetcode.com/problems/shortest-path-to-get-all-keys
549,Binary Tree Longest Consecutive Sequence II,47.0%,Medium,0.1884471502206373, https://leetcode.com/problems/binary-tree-longest-consecutive-sequence-ii
1312,Minimum Insertion Steps to Make a String Palindrome,58.1%,Hard,0.1874629562943733, https://leetcode.com/problems/minimum-insertion-steps-to-make-a-string-palindrome
840,Magic Squares In Grid,37.3%,Easy,0.1853336072639462, https://leetcode.com/problems/magic-squares-in-grid
1466,Reorder Routes to Make All Paths Lead to the City Zero,63.5%,Medium,0.1840036429769394, https://leetcode.com/problems/reorder-routes-to-make-all-paths-lead-to-the-city-zero
398,Random Pick Index,56.0%,Medium,0.1830653277467992, https://leetcode.com/problems/random-pick-index
380,Insert Delete GetRandom O(1),47.5%,Medium,0.1821981837754772, https://leetcode.com/problems/insert-delete-getrandom-o1
407,Trapping Rain Water II,42.4%,Hard,0.1794509376399947, https://leetcode.com/problems/trapping-rain-water-ii
460,LFU Cache,34.2%,Hard,0.1794347945215637, https://leetcode.com/problems/lfu-cache
163,Missing Ranges,24.3%,Medium,0.1790482314489854, https://leetcode.com/problems/missing-ranges
247,Strobogrammatic Number II,47.6%,Medium,0.1780493501129348, https://leetcode.com/problems/strobogrammatic-number-ii
986,Interval List Intersections,67.3%,Medium,0.176181937085256, https://leetcode.com/problems/interval-list-intersections
911,Online Election,50.4%,Medium,0.1741842396477574, https://leetcode.com/problems/online-election
277,Find the Celebrity,41.8%,Medium,0.1726035526308308, https://leetcode.com/problems/find-the-celebrity
440,K-th Smallest in Lexicographical Order,29.1%,Hard,0.1720973230180951, https://leetcode.com/problems/k-th-smallest-in-lexicographical-order
331,Verify Preorder Serialization of a Binary Tree,40.4%,Medium,0.171521939550249, https://leetcode.com/problems/verify-preorder-serialization-of-a-binary-tree
17,Letter Combinations of a Phone Number,46.8%,Medium,0.1709152567859493, https://leetcode.com/problems/letter-combinations-of-a-phone-number
424,Longest Repeating Character Replacement,47.0%,Medium,0.1706255170307633, https://leetcode.com/problems/longest-repeating-character-replacement
43,Multiply Strings,33.9%,Medium,0.1706165101720403, https://leetcode.com/problems/multiply-strings
940,Distinct Subsequences II,41.5%,Hard,0.1691787313547602, https://leetcode.com/problems/distinct-subsequences-ii
166,Fraction to Recurring Decimal,21.6%,Medium,0.168227793718095, https://leetcode.com/problems/fraction-to-recurring-decimal
935,Knight Dialer,45.2%,Medium,0.1670540846631662, https://leetcode.com/problems/knight-dialer
745,Prefix and Suffix Search,34.1%,Hard,0.1670540846631662, https://leetcode.com/problems/prefix-and-suffix-search
330,Patching Array,34.5%,Hard,0.1670540846631662, https://leetcode.com/problems/patching-array
805,Split Array With Same Average,26.4%,Hard,0.1663577058049405, https://leetcode.com/problems/split-array-with-same-average
529,Minesweeper,59.1%,Medium,0.1663577058049405, https://leetcode.com/problems/minesweeper
963,Minimum Area Rectangle II,50.9%,Medium,0.1663577058049405, https://leetcode.com/problems/minimum-area-rectangle-ii
1024,Video Stitching,49.2%,Medium,0.165820087900068, https://leetcode.com/problems/video-stitching
34,Find First and Last Position of Element in Sorted Array,36.2%,Medium,0.1653827613892866, https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array
15,3Sum,26.8%,Medium,0.1640862201935116, https://leetcode.com/problems/3sum
765,Couples Holding Hands,54.3%,Hard,0.1631093063721498, https://leetcode.com/problems/couples-holding-hands
895,Maximum Frequency Stack,60.6%,Hard,0.1629613095094132, https://leetcode.com/problems/maximum-frequency-stack
720,Longest Word in Dictionary,48.2%,Easy,0.1608272048999237, https://leetcode.com/problems/longest-word-in-dictionary
1155,Number of Dice Rolls With Target Sum,49.0%,Medium,0.1585032438261003, https://leetcode.com/problems/number-of-dice-rolls-with-target-sum
3,Longest Substring Without Repeating Characters,30.4%,Medium,0.1584062533025055, https://leetcode.com/problems/longest-substring-without-repeating-characters
721,Accounts Merge,48.8%,Medium,0.1583635011697376, https://leetcode.com/problems/accounts-merge
23,Merge k Sorted Lists,40.2%,Hard,0.1583032152924376, https://leetcode.com/problems/merge-k-sorted-lists
1165,Single-Row Keyboard,84.8%,Easy,0.1565690606915399, https://leetcode.com/problems/single-row-keyboard
335,Self Crossing,28.0%,Hard,0.1553504400191623, https://leetcode.com/problems/self-crossing
351,Android Unlock Patterns,48.4%,Medium,0.1552162100292965, https://leetcode.com/problems/android-unlock-patterns
432,All O`one Data Structure,32.4%,Hard,0.1487887366858729, https://leetcode.com/problems/all-oone-data-structure
386,Lexicographical Numbers,51.6%,Medium,0.1485427120329618, https://leetcode.com/problems/lexicographical-numbers
212,Word Search II,34.9%,Hard,0.1469519395427709, https://leetcode.com/problems/word-search-ii
360,Sort Transformed Array,48.8%,Medium,0.146245500320145, https://leetcode.com/problems/sort-transformed-array
288,Unique Word Abbreviation,21.9%,Medium,0.146245500320145, https://leetcode.com/problems/unique-word-abbreviation
149,Max Points on a Line,16.9%,Hard,0.1460315553887541, https://leetcode.com/problems/max-points-on-a-line
1483,Kth Ancestor of a Tree Node,27.6%,Hard,0.1458892734711229, https://leetcode.com/problems/kth-ancestor-of-a-tree-node
802,Find Eventual Safe States,48.9%,Medium,0.1458448673146461, https://leetcode.com/problems/find-eventual-safe-states
269,Alien Dictionary,33.3%,Hard,0.1457878134614986, https://leetcode.com/problems/alien-dictionary
1102,Path With Maximum Minimum Value,49.2%,Medium,0.1444815825552332, https://leetcode.com/problems/path-with-maximum-minimum-value
132,Palindrome Partitioning II,30.2%,Hard,0.1437602839646157, https://leetcode.com/problems/palindrome-partitioning-ii
518,Coin Change 2,50.2%,Medium,0.1436049711956188, https://leetcode.com/problems/coin-change-2
936,Stamping The Sequence,42.8%,Hard,0.1431008436406733, https://leetcode.com/problems/stamping-the-sequence
276,Paint Fence,38.3%,Easy,0.1424203400417686, https://leetcode.com/problems/paint-fence
318,Maximum Product of Word Lengths,51.2%,Medium,0.1421949439071094, https://leetcode.com/problems/maximum-product-of-word-lengths
692,Top K Frequent Words,51.8%,Medium,0.1421699439973855, https://leetcode.com/problems/top-k-frequent-words
690,Employee Importance,57.3%,Easy,0.1413182397573738, https://leetcode.com/problems/employee-importance
31,Next Permutation,32.6%,Medium,0.1399317139022695, https://leetcode.com/problems/next-permutation
91,Decode Ways,24.7%,Medium,0.1394625859891482, https://leetcode.com/problems/decode-ways
96,Unique Binary Search Trees,52.9%,Medium,0.1385096952360993, https://leetcode.com/problems/unique-binary-search-trees
279,Perfect Squares,47.4%,Medium,0.1381503384808171, https://leetcode.com/problems/perfect-squares
855,Exam Room,43.1%,Medium,0.1380442207962054, https://leetcode.com/problems/exam-room
702,Search in a Sorted Array of Unknown Size,66.9%,Medium,0.1378324745239132, https://leetcode.com/problems/search-in-a-sorted-array-of-unknown-size
250,Count Univalue Subtrees,52.0%,Medium,0.1376740912995332, https://leetcode.com/problems/count-univalue-subtrees
286,Walls and Gates,54.5%,Medium,0.1371257482272494, https://leetcode.com/problems/walls-and-gates
1209,Remove All Adjacent Duplicates in String II,56.9%,Medium,0.1371257482272494, https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string-ii
99,Recover Binary Search Tree,39.7%,Hard,0.1363765523041528, https://leetcode.com/problems/recover-binary-search-tree
427,Construct Quad Tree,61.4%,Medium,0.1358015411590617, https://leetcode.com/problems/construct-quad-tree
932,Beautiful Array,58.3%,Medium,0.1344302690895397, https://leetcode.com/problems/beautiful-array
668,Kth Smallest Number in Multiplication Table,45.6%,Hard,0.1330864537962701, https://leetcode.com/problems/kth-smallest-number-in-multiplication-table
195,Tenth Line,33.0%,Easy,0.1329388000145885, https://leetcode.com/problems/tenth-line
420,Strong Password Checker,14.0%,Hard,0.1325466559619831, https://leetcode.com/problems/strong-password-checker
156,Binary Tree Upside Down,55.0%,Medium,0.1317692776311233, https://leetcode.com/problems/binary-tree-upside-down
307,Range Sum Query - Mutable,34.6%,Medium,0.1314916521599796, https://leetcode.com/problems/range-sum-query-mutable
139,Word Break,40.1%,Medium,0.1314440532234174, https://leetcode.com/problems/word-break
333,Largest BST Subtree,35.8%,Medium,0.1313840028291084, https://leetcode.com/problems/largest-bst-subtree
730,Count Different Palindromic Subsequences,41.8%,Hard,0.1313360020610869, https://leetcode.com/problems/count-different-palindromic-subsequences
66,Plus One,43.0%,Easy,0.1293156900748766, https://leetcode.com/problems/plus-one
361,Bomb Enemy,46.0%,Medium,0.1271551754852466, https://leetcode.com/problems/bomb-enemy
925,Long Pressed Name,40.5%,Easy,0.1263667793477749, https://leetcode.com/problems/long-pressed-name
968,Binary Tree Cameras,37.5%,Hard,0.125864220890004, https://leetcode.com/problems/binary-tree-cameras
764,Largest Plus Sign,46.0%,Medium,0.124772212534641, https://leetcode.com/problems/largest-plus-sign
246,Strobogrammatic Number,45.0%,Easy,0.1242869746736562, https://leetcode.com/problems/strobogrammatic-number
1218,Longest Arithmetic Subsequence of Given Difference,44.6%,Medium,0.1234441910911217, https://leetcode.com/problems/longest-arithmetic-subsequence-of-given-difference
228,Summary Ranges,39.5%,Medium,0.1207191114343526, https://leetcode.com/problems/summary-ranges
1504,Count Submatrices With All Ones,61.7%,Medium,0.1201744277884591, https://leetcode.com/problems/count-submatrices-with-all-ones
239,Sliding Window Maximum,43.0%,Hard,0.119455792132181, https://leetcode.com/problems/sliding-window-maximum
284,Peeking Iterator,45.7%,Medium,0.1190109982701197, https://leetcode.com/problems/peeking-iterator
904,Fruit Into Baskets,42.5%,Medium,0.1188481477339815, https://leetcode.com/problems/fruit-into-baskets
64,Minimum Path Sum,54.5%,Medium,0.1173048772402237, https://leetcode.com/problems/minimum-path-sum
1229,Meeting Scheduler,52.7%,Medium,0.1167126173264835, https://leetcode.com/problems/meeting-scheduler
776,Split BST,55.8%,Medium,0.1164103518444112, https://leetcode.com/problems/split-bst
948,Bag of Tokens,40.8%,Medium,0.1157359520346586, https://leetcode.com/problems/bag-of-tokens
425,Word Squares,47.7%,Hard,0.1154016771573168, https://leetcode.com/problems/word-squares
812,Largest Triangle Area,58.3%,Easy,0.1150693297847871, https://leetcode.com/problems/largest-triangle-area
487,Max Consecutive Ones II,48.5%,Medium,0.1147755145924281, https://leetcode.com/problems/max-consecutive-ones-ii
308,Range Sum Query 2D - Mutable,35.6%,Hard,0.1144103511777442, https://leetcode.com/problems/range-sum-query-2d-mutable
16,3Sum Closest,46.0%,Medium,0.1141040490082615, https://leetcode.com/problems/3sum-closest
806,Number of Lines To Write String,64.9%,Easy,0.1140836872303722, https://leetcode.com/problems/number-of-lines-to-write-string
45,Jump Game II,30.6%,Hard,0.1110994123268444, https://leetcode.com/problems/jump-game-ii
1188,Design Bounded Blocking Queue,70.5%,Medium,0.110304542014706, https://leetcode.com/problems/design-bounded-blocking-queue
33,Search in Rotated Sorted Array,34.5%,Medium,0.1101693809658871, https://leetcode.com/problems/search-in-rotated-sorted-array
1447,Simplified Fractions,61.0%,Medium,0.1090999130829226, https://leetcode.com/problems/simplified-fractions
834,Sum of Distances in Tree,43.7%,Hard,0.1090999130829226, https://leetcode.com/problems/sum-of-distances-in-tree
265,Paint House II,44.6%,Hard,0.1088028598487991, https://leetcode.com/problems/paint-house-ii
259,3Sum Smaller,47.6%,Medium,0.1081485037772375, https://leetcode.com/problems/3sum-smaller
768,Max Chunks To Make Sorted II,48.7%,Hard,0.1076306641923654, https://leetcode.com/problems/max-chunks-to-make-sorted-ii
152,Maximum Product Subarray,31.7%,Medium,0.1075305490598795, https://leetcode.com/problems/maximum-product-subarray
467,Unique Substrings in Wraparound String,35.6%,Medium,0.1073415549359644, https://leetcode.com/problems/unique-substrings-in-wraparound-string
115,Distinct Subsequences,38.3%,Hard,0.1068393370955994, https://leetcode.com/problems/distinct-subsequences
734,Sentence Similarity,42.1%,Easy,0.106767975425706, https://leetcode.com/problems/sentence-similarity
124,Binary Tree Maximum Path Sum,34.3%,Hard,0.106455464450165, https://leetcode.com/problems/binary-tree-maximum-path-sum
759,Employee Free Time,66.3%,Hard,0.1062318669297373, https://leetcode.com/problems/employee-free-time
249,Group Shifted Strings,55.1%,Medium,0.1061299886068485, https://leetcode.com/problems/group-shifted-strings
226,Invert Binary Tree,65.0%,Easy,0.1060230964340956, https://leetcode.com/problems/invert-binary-tree
392,Is Subsequence,49.2%,Easy,0.1060222459926442, https://leetcode.com/problems/is-subsequence
5,Longest Palindromic Substring,29.5%,Medium,0.1059935515994774, https://leetcode.com/problems/longest-palindromic-substring
159,Longest Substring with At Most Two Distinct Characters,49.4%,Medium,0.1045337276818322, https://leetcode.com/problems/longest-substring-with-at-most-two-distinct-characters
1000,Minimum Cost to Merge Stones,39.8%,Hard,0.1034513373880247, https://leetcode.com/problems/minimum-cost-to-merge-stones
773,Sliding Puzzle,59.3%,Hard,0.1029479692524423, https://leetcode.com/problems/sliding-puzzle
130,Surrounded Regions,28.1%,Medium,0.102859648090471, https://leetcode.com/problems/surrounded-regions
933,Number of Recent Calls,71.9%,Easy,0.1022456215614777, https://leetcode.com/problems/number-of-recent-calls
192,Word Frequency,25.8%,Medium,0.1018691733172172, https://leetcode.com/problems/word-frequency
63,Unique Paths II,34.6%,Medium,0.1018320928823336, https://leetcode.com/problems/unique-paths-ii
254,Factor Combinations,46.7%,Medium,0.1005872369051686, https://leetcode.com/problems/factor-combinations
748,Shortest Completing Word,56.7%,Easy,0.1003347148397113, https://leetcode.com/problems/shortest-completing-word
609,Find Duplicate File in System,59.5%,Medium,0.0989818335488509, https://leetcode.com/problems/find-duplicate-file-in-system
232,Implement Queue using Stacks,49.6%,Easy,0.0969020053477755, https://leetcode.com/problems/implement-queue-using-stacks
280,Wiggle Sort,63.8%,Medium,0.0956141773746854, https://leetcode.com/problems/wiggle-sort
524,Longest Word in Dictionary through Deleting,48.4%,Medium,0.0955126294456682, https://leetcode.com/problems/longest-word-in-dictionary-through-deleting
133,Clone Graph,34.8%,Medium,0.0953844491793822, https://leetcode.com/problems/clone-graph
583,Delete Operation for Two Strings,48.6%,Medium,0.0951085872222491, https://leetcode.com/problems/delete-operation-for-two-strings
807,Max Increase to Keep City Skyline,83.7%,Medium,0.0951085872222491, https://leetcode.com/problems/max-increase-to-keep-city-skyline
821,Shortest Distance to a Character,66.9%,Easy,0.0945088977101706, https://leetcode.com/problems/shortest-distance-to-a-character
348,Design Tic-Tac-Toe,54.3%,Medium,0.0935260580108234, https://leetcode.com/problems/design-tic-tac-toe
426,Convert Binary Search Tree to Sorted Doubly Linked List,59.1%,Medium,0.0935260580108234, https://leetcode.com/problems/convert-binary-search-tree-to-sorted-doubly-linked-list
87,Scramble String,33.7%,Hard,0.0933319397922191, https://leetcode.com/problems/scramble-string
352,Data Stream as Disjoint Intervals,47.3%,Hard,0.0928741250064437, https://leetcode.com/problems/data-stream-as-disjoint-intervals
827,Making A Large Island,45.7%,Hard,0.0928741250064437, https://leetcode.com/problems/making-a-large-island
794,Valid Tic-Tac-Toe State,32.6%,Medium,0.0922312242160336, https://leetcode.com/problems/valid-tic-tac-toe-state
447,Number of Boomerangs,51.8%,Easy,0.0915971690954032, https://leetcode.com/problems/number-of-boomerangs
236,Lowest Common Ancestor of a Binary Tree,45.7%,Medium,0.0913825929084002, https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-tree
358,Rearrange String k Distance Apart,34.9%,Hard,0.0889474860164961, https://leetcode.com/problems/rearrange-string-k-distance-apart
474,Ones and Zeroes,42.8%,Medium,0.0882926071456783, https://leetcode.com/problems/ones-and-zeroes
686,Repeated String Match,32.3%,Easy,0.0875193780165565, https://leetcode.com/problems/repeated-string-match
282,Expression Add Operators,35.5%,Hard,0.0872011843357438, https://leetcode.com/problems/expression-add-operators
185,Department Top Three Salaries,34.5%,Hard,0.0859358315142996, https://leetcode.com/problems/department-top-three-salaries
150,Evaluate Reverse Polish Notation,36.3%,Medium,0.085230432618635, https://leetcode.com/problems/evaluate-reverse-polish-notation
564,Find the Closest Palindrome,19.7%,Hard,0.0840831172105414, https://leetcode.com/problems/find-the-closest-palindrome
582,Kill Process,60.8%,Medium,0.0835558856909735, https://leetcode.com/problems/kill-process
1245,Tree Diameter,60.1%,Medium,0.083381608939051, https://leetcode.com/problems/tree-diameter
1244,Design A Leaderboard,60.7%,Medium,0.0828631160135051, https://leetcode.com/problems/design-a-leaderboard
134,Gas Station,38.5%,Medium,0.0816913832187163, https://leetcode.com/problems/gas-station
636,Exclusive Time of Functions,51.9%,Medium,0.0815530661604696, https://leetcode.com/problems/exclusive-time-of-functions
887,Super Egg Drop,27.1%,Hard,0.0805444098879659, https://leetcode.com/problems/super-egg-drop
350,Intersection of Two Arrays II,51.4%,Easy,0.0802737415511618, https://leetcode.com/problems/intersection-of-two-arrays-ii
161,One Edit Distance,32.3%,Medium,0.0798296016524848, https://leetcode.com/problems/one-edit-distance
97,Interleaving String,31.5%,Hard,0.0794857154172425, https://leetcode.com/problems/interleaving-string
21,Merge Two Sorted Lists,53.5%,Easy,0.0781435534646636, https://leetcode.com/problems/merge-two-sorted-lists
830,Positions of Large Groups,49.6%,Easy,0.077759364699134, https://leetcode.com/problems/positions-of-large-groups
1143,Longest Common Subsequence,58.4%,Medium,0.076845987142806, https://leetcode.com/problems/longest-common-subsequence
778,Swim in Rising Water,53.1%,Hard,0.0765191498341962, https://leetcode.com/problems/swim-in-rising-water
852,Peak Index in a Mountain Array,71.6%,Easy,0.076372978784574, https://leetcode.com/problems/peak-index-in-a-mountain-array
215,Kth Largest Element in an Array,55.4%,Medium,0.0762004608854141, https://leetcode.com/problems/kth-largest-element-in-an-array
137,Single Number II,52.4%,Medium,0.0758398469469897, https://leetcode.com/problems/single-number-ii
1237,Find Positive Integer Solution for a Given Equation,69.7%,Easy,0.07536521894921, https://leetcode.com/problems/find-positive-integer-solution-for-a-given-equation
162,Find Peak Element,43.3%,Medium,0.0751426333944982, https://leetcode.com/problems/find-peak-element
705,Design HashSet,64.3%,Easy,0.0749726501150756, https://leetcode.com/problems/design-hashset
639,Decode Ways II,26.6%,Hard,0.0742455899892105, https://leetcode.com/problems/decode-ways-ii
787,Cheapest Flights Within K Stops,39.3%,Medium,0.0732592918006526, https://leetcode.com/problems/cheapest-flights-within-k-stops
273,Integer to English Words,27.1%,Hard,0.0732177031685638, https://leetcode.com/problems/integer-to-english-words
965,Univalued Binary Tree,67.7%,Easy,0.0726601848265394, https://leetcode.com/problems/univalued-binary-tree
84,Largest Rectangle in Histogram,35.2%,Hard,0.072641849784074, https://leetcode.com/problems/largest-rectangle-in-histogram
1366,Rank Teams by Votes,53.8%,Medium,0.0722335573593715, https://leetcode.com/problems/rank-teams-by-votes
450,Delete Node in a BST,43.1%,Medium,0.0721683668237104, https://leetcode.com/problems/delete-node-in-a-bst
505,The Maze II,47.7%,Medium,0.0713314780054297, https://leetcode.com/problems/the-maze-ii
438,Find All Anagrams in a String,43.3%,Medium,0.0708678975121801, https://leetcode.com/problems/find-all-anagrams-in-a-string
1300,Sum of Mutated Array Closest to Target,44.2%,Medium,0.0700812082531837, https://leetcode.com/problems/sum-of-mutated-array-closest-to-target
676,Implement Magic Dictionary,54.5%,Medium,0.0699585886069103, https://leetcode.com/problems/implement-magic-dictionary
706,Design HashMap,61.3%,Easy,0.0683442674369718, https://leetcode.com/problems/design-hashmap
657,Robot Return to Origin,73.5%,Easy,0.0682567654544491, https://leetcode.com/problems/robot-return-to-origin
168,Excel Sheet Column Title,31.1%,Easy,0.0676504718923617, https://leetcode.com/problems/excel-sheet-column-title
504,Base 7,46.2%,Easy,0.0675932911325281, https://leetcode.com/problems/base-7
20,Valid Parentheses,39.0%,Easy,0.0673524026442898, https://leetcode.com/problems/valid-parentheses
316,Remove Duplicate Letters,35.8%,Hard,0.067239661116769, https://leetcode.com/problems/remove-duplicate-letters
105,Construct Binary Tree from Preorder and Inorder Traversal,48.8%,Medium,0.0668552231211173, https://leetcode.com/problems/construct-binary-tree-from-preorder-and-inorder-traversal
46,Permutations,63.5%,Medium,0.0654161859457713, https://leetcode.com/problems/permutations
747,Largest Number At Least Twice of Others,42.0%,Easy,0.0648175000764708, https://leetcode.com/problems/largest-number-at-least-twice-of-others
769,Max Chunks To Make Sorted,54.8%,Medium,0.0647475293941581, https://leetcode.com/problems/max-chunks-to-make-sorted
1105,Filling Bookcase Shelves,58.1%,Medium,0.0646428562620854, https://leetcode.com/problems/filling-bookcase-shelves
188,Best Time to Buy and Sell Stock IV,28.0%,Hard,0.0644864798167507, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv
1021,Remove Outermost Parentheses,78.0%,Easy,0.0641759864985951, https://leetcode.com/problems/remove-outermost-parentheses
554,Brick Wall,50.0%,Medium,0.0639195177132874, https://leetcode.com/problems/brick-wall
1029,Two City Scheduling,56.1%,Easy,0.0637158143861076, https://leetcode.com/problems/two-city-scheduling
36,Valid Sudoku,48.7%,Medium,0.0635021985093634, https://leetcode.com/problems/valid-sudoku
543,Diameter of Binary Tree,48.4%,Easy,0.0631327589456553, https://leetcode.com/problems/diameter-of-binary-tree
1044,Longest Duplicate Substring,31.9%,Hard,0.0623254631978287, https://leetcode.com/problems/longest-duplicate-substring
400,Nth Digit,31.7%,Medium,0.0620353909194526, https://leetcode.com/problems/nth-digit
297,Serialize and Deserialize Binary Tree,47.5%,Hard,0.061960627359177, https://leetcode.com/problems/serialize-and-deserialize-binary-tree
165,Compare Version Numbers,27.4%,Medium,0.0617241785953268, https://leetcode.com/problems/compare-version-numbers
811,Subdomain Visit Count,69.9%,Easy,0.0613271156985035, https://leetcode.com/problems/subdomain-visit-count
498,Diagonal Traverse,48.2%,Medium,0.0609945127028419, https://leetcode.com/problems/diagonal-traverse
49,Group Anagrams,56.9%,Medium,0.0591943474367346, https://leetcode.com/problems/group-anagrams
685,Redundant Connection II,32.4%,Hard,0.0591013922759133, https://leetcode.com/problems/redundant-connection-ii
630,Course Schedule III,33.5%,Hard,0.0585819016248023, https://leetcode.com/problems/course-schedule-iii
475,Heaters,33.1%,Easy,0.058155920157074, https://leetcode.com/problems/heaters
373,Find K Pairs with Smallest Sums,36.7%,Medium,0.058155920157074, https://leetcode.com/problems/find-k-pairs-with-smallest-sums
78,Subsets,62.0%,Medium,0.0574303307274061, https://leetcode.com/problems/subsets
1233,Remove Sub-Folders from the Filesystem,59.5%,Medium,0.0570768311354367, https://leetcode.com/problems/remove-sub-folders-from-the-filesystem
890,Find and Replace Pattern,73.4%,Medium,0.0568334747631659, https://leetcode.com/problems/find-and-replace-pattern
210,Course Schedule II,40.7%,Medium,0.0561841184345839, https://leetcode.com/problems/course-schedule-ii
421,Maximum XOR of Two Numbers in an Array,53.5%,Medium,0.0555698511548107, https://leetcode.com/problems/maximum-xor-of-two-numbers-in-an-array
366,Find Leaves of Binary Tree,70.6%,Medium,0.0552626786750494, https://leetcode.com/problems/find-leaves-of-binary-tree
30,Substring with Concatenation of All Words,25.4%,Hard,0.0550934905408248, https://leetcode.com/problems/substring-with-concatenation-of-all-words
202,Happy Number,50.4%,Easy,0.0550345192362445, https://leetcode.com/problems/happy-number
713,Subarray Product Less Than K,39.1%,Medium,0.0548249343309558, https://leetcode.com/problems/subarray-product-less-than-k
839,Similar String Groups,38.6%,Hard,0.054808236494995, https://leetcode.com/problems/similar-string-groups
735,Asteroid Collision,41.0%,Medium,0.0547915488296824, https://leetcode.com/problems/asteroid-collision
310,Minimum Height Trees,32.3%,Medium,0.0542301540608602, https://leetcode.com/problems/minimum-height-trees
714,Best Time to Buy and Sell Stock with Transaction Fee,54.7%,Medium,0.0537763967808041, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-transaction-fee
477,Total Hamming Distance,50.4%,Medium,0.0537763967808041, https://leetcode.com/problems/total-hamming-distance
836,Rectangle Overlap,48.6%,Easy,0.0537121935905255, https://leetcode.com/problems/rectangle-overlap
719,Find K-th Smallest Pair Distance,31.5%,Hard,0.053704178971861, https://leetcode.com/problems/find-k-th-smallest-pair-distance
1095,Find in Mountain Array,35.8%,Hard,0.0535603238337368, https://leetcode.com/problems/find-in-mountain-array
94,Binary Tree Inorder Traversal,63.3%,Medium,0.0523765588981687, https://leetcode.com/problems/binary-tree-inorder-traversal
14,Longest Common Prefix,35.4%,Easy,0.0518460641730158, https://leetcode.com/problems/longest-common-prefix
780,Reaching Points,29.4%,Hard,0.0514914253527662, https://leetcode.com/problems/reaching-points
1047,Remove All Adjacent Duplicates In String,68.6%,Easy,0.051243999712187, https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string
1424,Diagonal Traverse II,42.4%,Medium,0.0512275892066733, https://leetcode.com/problems/diagonal-traverse-ii
65,Valid Number,15.3%,Hard,0.0507150925790164, https://leetcode.com/problems/valid-number
382,Linked List Random Node,52.1%,Medium,0.0504520609603886, https://leetcode.com/problems/linked-list-random-node
219,Contains Duplicate II,37.7%,Easy,0.0501201040595723, https://leetcode.com/problems/contains-duplicate-ii
449,Serialize and Deserialize BST,52.0%,Medium,0.0498442040772913, https://leetcode.com/problems/serialize-and-deserialize-bst
695,Max Area of Island,62.7%,Medium,0.0498079914241725, https://leetcode.com/problems/max-area-of-island
77,Combinations,54.7%,Medium,0.0492862294798369, https://leetcode.com/problems/combinations
1267,Count Servers that Communicate,57.9%,Medium,0.0490294272403186, https://leetcode.com/problems/count-servers-that-communicate
388,Longest Absolute File Path,41.8%,Medium,0.0484943499386104, https://leetcode.com/problems/longest-absolute-file-path
