ID,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link
176,Second Highest Salary,31.6%,Easy,0.2367792886617929, https://leetcode.com/problems/second-highest-salary
296,Best Meeting Point,57.5%,Hard,0.2367010828762628, https://leetcode.com/problems/best-meeting-point
225,Implement Stack using Queues,45.1%,Easy,0.2352539271098461, https://leetcode.com/problems/implement-stack-using-queues
51,N-Queens,46.6%,Hard,0.2346473757956944, https://leetcode.com/problems/n-queens
1188,Design Bounded Blocking Queue,70.5%,Medium,0.2330072808365499, https://leetcode.com/problems/design-bounded-blocking-queue
1094,Car Pooling,56.7%,Medium,0.2280495300830642, https://leetcode.com/problems/car-pooling
369,Plus One Linked List,58.2%,Medium,0.2253882211680336, https://leetcode.com/problems/plus-one-linked-list
159,Longest Substring with At Most Two Distinct Characters,49.4%,Medium,0.2214892912181832, https://leetcode.com/problems/longest-substring-with-at-most-two-distinct-characters
682,Baseball Game,63.7%,Easy,0.2205736181018077, https://leetcode.com/problems/baseball-game
29,Divide Two Integers,16.4%,Medium,0.2188530145453416, https://leetcode.com/problems/divide-two-integers
1122,Relative Sort Array,67.7%,Easy,0.2179611598072266, https://leetcode.com/problems/relative-sort-array
939,Minimum Area Rectangle,51.8%,Medium,0.2169226914391073, https://leetcode.com/problems/minimum-area-rectangle
192,Word Frequency,25.8%,Medium,0.2161486344424185, https://leetcode.com/problems/word-frequency
373,Find K Pairs with Smallest Sums,36.7%,Medium,0.2147249808486139, https://leetcode.com/problems/find-k-pairs-with-smallest-sums
442,Find All Duplicates in an Array,67.8%,Medium,0.2133482289985646, https://leetcode.com/problems/find-all-duplicates-in-an-array
152,Maximum Product Subarray,31.7%,Medium,0.2125763518905607, https://leetcode.com/problems/maximum-product-subarray
356,Line Reflection,31.8%,Medium,0.2124355370417375, https://leetcode.com/problems/line-reflection
229,Majority Element II,35.6%,Medium,0.2116297092518706, https://leetcode.com/problems/majority-element-ii
1135,Connecting Cities With Minimum Cost,57.5%,Medium,0.2105647691073496, https://leetcode.com/problems/connecting-cities-with-minimum-cost
117,Populating Next Right Pointers in Each Node II,39.1%,Medium,0.2086053928681825, https://leetcode.com/problems/populating-next-right-pointers-in-each-node-ii
169,Majority Element,58.7%,Easy,0.2079562741042954, https://leetcode.com/problems/majority-element
123,Best Time to Buy and Sell Stock III,37.5%,Hard,0.2064707887143865, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii
1004,Max Consecutive Ones III,59.1%,Medium,0.2064395343663922, https://leetcode.com/problems/max-consecutive-ones-iii
604,Design Compressed String Iterator,37.5%,Easy,0.2058520542041487, https://leetcode.com/problems/design-compressed-string-iterator
148,Sort List,42.3%,Medium,0.2055244538736185, https://leetcode.com/problems/sort-list
179,Largest Number,28.8%,Medium,0.2016221703198505, https://leetcode.com/problems/largest-number
542,01 Matrix,39.8%,Medium,0.2005882722187499, https://leetcode.com/problems/01-matrix
1143,Longest Common Subsequence,58.4%,Medium,0.2003882665718332, https://leetcode.com/problems/longest-common-subsequence
63,Unique Paths II,34.6%,Medium,0.1978425716890711, https://leetcode.com/problems/unique-paths-ii
690,Employee Importance,57.3%,Easy,0.1976856186186978, https://leetcode.com/problems/employee-importance
1315,Sum of Nodes with Even-Valued Grandparent,83.5%,Medium,0.1975767703422027, https://leetcode.com/problems/sum-of-nodes-with-even-valued-grandparent
88,Merge Sorted Array,39.4%,Easy,0.1970601619727108, https://leetcode.com/problems/merge-sorted-array
31,Next Permutation,32.6%,Medium,0.1957979784571361, https://leetcode.com/problems/next-permutation
1360,Number of Days Between Two Dates,48.8%,Easy,0.1957830231382874, https://leetcode.com/problems/number-of-days-between-two-dates
122,Best Time to Buy and Sell Stock II,57.0%,Easy,0.1947883255590846, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii
73,Set Matrix Zeroes,43.1%,Medium,0.1930580352336869, https://leetcode.com/problems/set-matrix-zeroes
272,Closest Binary Search Tree Value II,50.5%,Hard,0.1920777317393193, https://leetcode.com/problems/closest-binary-search-tree-value-ii
1198,Find Smallest Common Element in All Rows,74.9%,Medium,0.1910552367627092, https://leetcode.com/problems/find-smallest-common-element-in-all-rows
756,Pyramid Transition Matrix,54.6%,Medium,0.1910552367627092, https://leetcode.com/problems/pyramid-transition-matrix
864,Shortest Path to Get All Keys,40.1%,Hard,0.1892419996385284, https://leetcode.com/problems/shortest-path-to-get-all-keys
900,RLE Iterator,53.5%,Medium,0.1884471502206373, https://leetcode.com/problems/rle-iterator
678,Valid Parenthesis String,31.0%,Medium,0.1879537610768114, https://leetcode.com/problems/valid-parenthesis-string
438,Find All Anagrams in a String,43.3%,Medium,0.1856479914148268, https://leetcode.com/problems/find-all-anagrams-in-a-string
262,Trips and Users,32.7%,Hard,0.1855788886642611, https://leetcode.com/problems/trips-and-users
71,Simplify Path,32.6%,Medium,0.1830043837238654, https://leetcode.com/problems/simplify-path
536,Construct Binary Tree from String,48.3%,Medium,0.1819519393438031, https://leetcode.com/problems/construct-binary-tree-from-string
113,Path Sum II,46.7%,Medium,0.181583821607415, https://leetcode.com/problems/path-sum-ii
59,Spiral Matrix II,53.9%,Medium,0.1781345304397381, https://leetcode.com/problems/spiral-matrix-ii
473,Matchsticks to Square,37.7%,Medium,0.1758906664636642, https://leetcode.com/problems/matchsticks-to-square
230,Kth Smallest Element in a BST,60.2%,Medium,0.1758650360187951, https://leetcode.com/problems/kth-smallest-element-in-a-bst
234,Palindrome Linked List,39.3%,Easy,0.1756157956970048, https://leetcode.com/problems/palindrome-linked-list
698,Partition to K Equal Sum Subsets,45.0%,Medium,0.1755467047088198, https://leetcode.com/problems/partition-to-k-equal-sum-subsets
701,Insert into a Binary Search Tree,77.7%,Medium,0.1753228036945224, https://leetcode.com/problems/insert-into-a-binary-search-tree
636,Exclusive Time of Functions,52.0%,Medium,0.1749480058630559, https://leetcode.com/problems/exclusive-time-of-functions
453,Minimum Moves to Equal Array Elements,50.2%,Easy,0.1743533871447777, https://leetcode.com/problems/minimum-moves-to-equal-array-elements
419,Battleships in a Board,70.0%,Medium,0.1724841713694404, https://leetcode.com/problems/battleships-in-a-board
929,Unique Email Addresses,67.4%,Easy,0.171328220974637, https://leetcode.com/problems/unique-email-addresses
8,String to Integer (atoi),15.4%,Medium,0.1707447178638203, https://leetcode.com/problems/string-to-integer-atoi
1430,Check If a String Is a Valid Sequence from Root to Leaves Path in a Binary Tree,44.8%,Medium,0.1691787313547602, https://leetcode.com/problems/check-if-a-string-is-a-valid-sequence-from-root-to-leaves-path-in-a-binary-tree
618,Students Report By Geography,55.0%,Hard,0.1684645221325284, https://leetcode.com/problems/students-report-by-geography
963,Minimum Area Rectangle II,50.9%,Medium,0.1663577058049405, https://leetcode.com/problems/minimum-area-rectangle-ii
805,Split Array With Same Average,26.4%,Hard,0.1663577058049405, https://leetcode.com/problems/split-array-with-same-average
785,Is Graph Bipartite?,47.5%,Medium,0.1661845193909818, https://leetcode.com/problems/is-graph-bipartite
301,Remove Invalid Parentheses,43.3%,Hard,0.1642478529913699, https://leetcode.com/problems/remove-invalid-parentheses
244,Shortest Word Distance II,52.3%,Medium,0.1640029762702699, https://leetcode.com/problems/shortest-word-distance-ii
715,Range Module,38.5%,Hard,0.1636294237818021, https://leetcode.com/problems/range-module
881,Boats to Save People,46.8%,Medium,0.1622986409188468, https://leetcode.com/problems/boats-to-save-people
242,Valid Anagram,56.9%,Easy,0.1620140669319784, https://leetcode.com/problems/valid-anagram
653,Two Sum IV - Input is a BST,55.5%,Easy,0.1616948077677731, https://leetcode.com/problems/two-sum-iv-input-is-a-bst
68,Text Justification,27.7%,Hard,0.1614321443463724, https://leetcode.com/problems/text-justification
540,Single Element in a Sorted Array,57.9%,Medium,0.1609172595361323, https://leetcode.com/problems/single-element-in-a-sorted-array
716,Max Stack,42.6%,Easy,0.1608272048999237, https://leetcode.com/problems/max-stack
150,Evaluate Reverse Polish Notation,36.3%,Medium,0.1607379851267801, https://leetcode.com/problems/evaluate-reverse-polish-notation
611,Valid Triangle Number,48.4%,Medium,0.1603426500751794, https://leetcode.com/problems/valid-triangle-number
1373,Maximum Sum BST in Binary Tree,40.2%,Hard,0.1599143845440084, https://leetcode.com/problems/maximum-sum-bst-in-binary-tree
1010,Pairs of Songs With Total Durations Divisible by 60,47.4%,Easy,0.157651178036808, https://leetcode.com/problems/pairs-of-songs-with-total-durations-divisible-by-60
381,Insert Delete GetRandom O(1) - Duplicates allowed,34.1%,Hard,0.1565690606915399, https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed
335,Self Crossing,28.0%,Hard,0.1553504400191623, https://leetcode.com/problems/self-crossing
647,Palindromic Substrings,60.6%,Medium,0.154673282399905, https://leetcode.com/problems/palindromic-substrings
62,Unique Paths,54.1%,Medium,0.1542168458378028, https://leetcode.com/problems/unique-paths
847,Shortest Path Visiting All Nodes,52.0%,Hard,0.1541506798272583, https://leetcode.com/problems/shortest-path-visiting-all-nodes
1074,Number of Submatrices That Sum to Target,60.4%,Hard,0.1536233927072112, https://leetcode.com/problems/number-of-submatrices-that-sum-to-target
329,Longest Increasing Path in a Matrix,43.4%,Hard,0.1529454247699444, https://leetcode.com/problems/longest-increasing-path-in-a-matrix
1084,Sales Analysis III,54.3%,Easy,0.1523208531501821, https://leetcode.com/problems/sales-analysis-iii
1242,Web Crawler Multithreaded,45.9%,Medium,0.1495317339709637, https://leetcode.com/problems/web-crawler-multithreaded
82,Remove Duplicates from Sorted List II,36.8%,Medium,0.1483524778541147, https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii
538,Convert BST to Greater Tree,55.4%,Easy,0.1452665185531706, https://leetcode.com/problems/convert-bst-to-greater-tree
270,Closest Binary Search Tree Value,48.5%,Easy,0.1444815825552332, https://leetcode.com/problems/closest-binary-search-tree-value
310,Minimum Height Trees,32.3%,Medium,0.143926096421159, https://leetcode.com/problems/minimum-height-trees
415,Add Strings,47.5%,Easy,0.1434308221950616, https://leetcode.com/problems/add-strings
836,Rectangle Overlap,48.6%,Easy,0.1426102266800165, https://leetcode.com/problems/rectangle-overlap
16,3Sum Closest,46.0%,Medium,0.1423451285092982, https://leetcode.com/problems/3sum-closest
1083,Sales Analysis II,50.5%,Easy,0.1417462887434142, https://leetcode.com/problems/sales-analysis-ii
992,Subarrays with K Different Integers,48.6%,Hard,0.1404583354967215, https://leetcode.com/problems/subarrays-with-k-different-integers
919,Complete Binary Tree Inserter,57.3%,Medium,0.1400887931706816, https://leetcode.com/problems/complete-binary-tree-inserter
731,My Calendar II,49.1%,Medium,0.1397619423751586, https://leetcode.com/problems/my-calendar-ii
354,Russian Doll Envelopes,35.6%,Hard,0.1385096952360993, https://leetcode.com/problems/russian-doll-envelopes
130,Surrounded Regions,28.1%,Medium,0.1375482915029694, https://leetcode.com/problems/surrounded-regions
349,Intersection of Two Arrays,62.5%,Easy,0.1374576388029908, https://leetcode.com/problems/intersection-of-two-arrays
1161,Maximum Level Sum of a Binary Tree,72.2%,Medium,0.1372765778356287, https://leetcode.com/problems/maximum-level-sum-of-a-binary-tree
340,Longest Substring with At Most K Distinct Characters,44.1%,Hard,0.1365236606109404, https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters
427,Construct Quad Tree,61.4%,Medium,0.1358015411590617, https://leetcode.com/problems/construct-quad-tree
1479,Sales by Day of the Week,83.4%,Hard,0.1348842676899421, https://leetcode.com/problems/sales-by-day-of-the-week
1405,Longest Happy String,49.0%,Medium,0.1343297958605471, https://leetcode.com/problems/longest-happy-string
732,My Calendar III,60.0%,Hard,0.1339793209634789, https://leetcode.com/problems/my-calendar-iii
86,Partition List,41.5%,Medium,0.1338296774887775, https://leetcode.com/problems/partition-list
1007,Minimum Domino Rotations For Equal Row,50.0%,Medium,0.1318780442181351, https://leetcode.com/problems/minimum-domino-rotations-for-equal-row
307,Range Sum Query - Mutable,34.6%,Medium,0.1314916521599796, https://leetcode.com/problems/range-sum-query-mutable
305,Number of Islands II,40.1%,Hard,0.1304306149462744, https://leetcode.com/problems/number-of-islands-ii
1002,Find Common Characters,67.6%,Easy,0.1297246177587193, https://leetcode.com/problems/find-common-characters
1117,Building H2O,52.6%,Medium,0.1279698809633765, https://leetcode.com/problems/building-h2o
1059,All Paths from Source Lead to Destination,44.7%,Medium,0.1267517056391438, https://leetcode.com/problems/all-paths-from-source-lead-to-destination
528,Random Pick with Weight,43.9%,Medium,0.1261734215253962, https://leetcode.com/problems/random-pick-with-weight
78,Subsets,62.0%,Medium,0.1248697157218537, https://leetcode.com/problems/subsets
873,Length of Longest Fibonacci Subsequence,48.0%,Medium,0.1237841890166319, https://leetcode.com/problems/length-of-longest-fibonacci-subsequence
890,Find and Replace Pattern,73.4%,Medium,0.1236139559671766, https://leetcode.com/problems/find-and-replace-pattern
1086,High Five,79.7%,Easy,0.1221960657389893, https://leetcode.com/problems/high-five
844,Backspace String Compare,46.4%,Easy,0.1220113717659045, https://leetcode.com/problems/backspace-string-compare
92,Reverse Linked List II,38.8%,Medium,0.1208066453561311, https://leetcode.com/problems/reverse-linked-list-ii
202,Happy Number,50.4%,Easy,0.1198240128936422, https://leetcode.com/problems/happy-number
1026,Maximum Difference Between Node and Ancestor,66.0%,Medium,0.1194736531342909, https://leetcode.com/problems/maximum-difference-between-node-and-ancestor
525,Contiguous Array,42.8%,Medium,0.1175059121961091, https://leetcode.com/problems/contiguous-array
44,Wildcard Matching,24.7%,Hard,0.117054549915906, https://leetcode.com/problems/wildcard-matching
6,ZigZag Conversion,36.3%,Medium,0.1167718370848652, https://leetcode.com/problems/zigzag-conversion
368,Largest Divisible Subset,38.0%,Medium,0.1162410153045681, https://leetcode.com/problems/largest-divisible-subset
268,Missing Number,51.7%,Easy,0.1153883463657209, https://leetcode.com/problems/missing-number
283,Move Zeroes,57.8%,Easy,0.1151871033001722, https://leetcode.com/problems/move-zeroes
1375,Bulb Switcher III,62.6%,Medium,0.1150693297847871, https://leetcode.com/problems/bulb-switcher-iii
281,Zigzag Iterator,58.4%,Medium,0.1150693297847871, https://leetcode.com/problems/zigzag-iterator
339,Nested List Weight Sum,74.0%,Easy,0.1135164963696267, https://leetcode.com/problems/nested-list-weight-sum
451,Sort Characters By Frequency,63.0%,Medium,0.112583621321214, https://leetcode.com/problems/sort-characters-by-frequency
1068,Product Sales Analysis I,83.1%,Easy,0.1124779834266902, https://leetcode.com/problems/product-sales-analysis-i
787,Cheapest Flights Within K Stops,39.3%,Medium,0.1122252603340363, https://leetcode.com/problems/cheapest-flights-within-k-stops
842,Split Array into Fibonacci Sequence,36.3%,Medium,0.1118483001365689, https://leetcode.com/problems/split-array-into-fibonacci-sequence
742,Closest Leaf in a Binary Tree,43.6%,Medium,0.11060987154397, https://leetcode.com/problems/closest-leaf-in-a-binary-tree
174,Dungeon Game,32.3%,Hard,0.1105333806406134, https://leetcode.com/problems/dungeon-game
1008,Construct Binary Search Tree from Preorder Traversal,78.4%,Medium,0.1100493661971841, https://leetcode.com/problems/construct-binary-search-tree-from-preorder-traversal
321,Create Maximum Number,27.0%,Hard,0.1082135846402327, https://leetcode.com/problems/create-maximum-number
924,Minimize Malware Spread,42.0%,Hard,0.1082135846402327, https://leetcode.com/problems/minimize-malware-spread
181,Employees Earning More Than Their Managers,56.9%,Easy,0.1082135846402327, https://leetcode.com/problems/employees-earning-more-than-their-managers
509,Fibonacci Number,67.2%,Easy,0.1081586674964596, https://leetcode.com/problems/fibonacci-number
969,Pancake Sorting,67.5%,Medium,0.1072455303535976, https://leetcode.com/problems/pancake-sorting
966,Vowel Spellchecker,47.2%,Medium,0.106767975425706, https://leetcode.com/problems/vowel-spellchecker
1153,String Transforms Into Another String,35.8%,Hard,0.1062318669297373, https://leetcode.com/problems/string-transforms-into-another-string
498,Diagonal Traverse,48.2%,Medium,0.1059892487813359, https://leetcode.com/problems/diagonal-traverse
112,Path Sum,41.2%,Easy,0.1053193794764922, https://leetcode.com/problems/path-sum
407,Trapping Rain Water II,42.4%,Hard,0.1048689943896361, https://leetcode.com/problems/trapping-rain-water-ii
396,Rotate Function,36.3%,Medium,0.1034513373880247, https://leetcode.com/problems/rotate-function
267,Palindrome Permutation II,36.4%,Medium,0.1034513373880247, https://leetcode.com/problems/palindrome-permutation-ii
1013,Partition Array Into Three Parts With Equal Sum,51.8%,Easy,0.1029479692524423, https://leetcode.com/problems/partition-array-into-three-parts-with-equal-sum
986,Interval List Intersections,67.3%,Medium,0.1028890716197829, https://leetcode.com/problems/interval-list-intersections
337,House Robber III,50.6%,Medium,0.1028443545107978, https://leetcode.com/problems/house-robber-iii
393,UTF-8 Validation,37.5%,Medium,0.1021294950763798, https://leetcode.com/problems/utf-8-validation
402,Remove K Digits,28.4%,Medium,0.101014350053933, https://leetcode.com/problems/remove-k-digits
264,Ugly Number II,42.0%,Medium,0.0998889060271859, https://leetcode.com/problems/ugly-number-ii
843,Guess the Word,46.1%,Hard,0.0995295953470331, https://leetcode.com/problems/guess-the-word
661,Image Smoother,51.5%,Easy,0.0993371898656319, https://leetcode.com/problems/image-smoother
1162,As Far from Land as Possible,43.5%,Medium,0.0987644146724124, https://leetcode.com/problems/as-far-from-land-as-possible
1023,Camelcase Matching,57.0%,Medium,0.0986019768045395, https://leetcode.com/problems/camelcase-matching
1202,Smallest String With Swaps,46.5%,Medium,0.097400530118382, https://leetcode.com/problems/smallest-string-with-swaps
849,Maximize Distance to Closest Person,42.6%,Easy,0.096693624802471, https://leetcode.com/problems/maximize-distance-to-closest-person
235,Lowest Common Ancestor of a Binary Search Tree,49.9%,Easy,0.096284802215319, https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree
14,Longest Common Prefix,35.4%,Easy,0.0958618164031541, https://leetcode.com/problems/longest-common-prefix
390,Elimination Game,44.5%,Medium,0.0957669050920084, https://leetcode.com/problems/elimination-game
280,Wiggle Sort,63.8%,Medium,0.0956141773746854, https://leetcode.com/problems/wiggle-sort
579,Find Cumulative Salary of an Employee,37.0%,Hard,0.0955379961853079, https://leetcode.com/problems/find-cumulative-salary-of-an-employee
983,Minimum Cost For Tickets,60.5%,Medium,0.0952533954994914, https://leetcode.com/problems/minimum-cost-for-tickets
807,Max Increase to Keep City Skyline,83.7%,Medium,0.0951085872222491, https://leetcode.com/problems/max-increase-to-keep-city-skyline
233,Number of Digit One,31.3%,Hard,0.0946332080984526, https://leetcode.com/problems/number-of-digit-one
463,Island Perimeter,65.7%,Easy,0.0943601559822778, https://leetcode.com/problems/island-perimeter
132,Palindrome Partitioning II,30.2%,Hard,0.0943539685775445, https://leetcode.com/problems/palindrome-partitioning-ii
720,Longest Word in Dictionary,48.2%,Easy,0.0936234204620974, https://leetcode.com/problems/longest-word-in-dictionary
827,Making A Large Island,45.7%,Hard,0.0928741250064437, https://leetcode.com/problems/making-a-large-island
826,Most Profit Assigning Work,38.5%,Medium,0.0928741250064437, https://leetcode.com/problems/most-profit-assigning-work
70,Climbing Stairs,47.8%,Easy,0.0922278990896663, https://leetcode.com/problems/climbing-stairs
1062,Longest Repeating Substring,57.2%,Medium,0.0920188987202521, https://leetcode.com/problems/longest-repeating-substring
447,Number of Boomerangs,51.8%,Easy,0.0915971690954032, https://leetcode.com/problems/number-of-boomerangs
430,Flatten a Multilevel Doubly Linked List,55.1%,Medium,0.091156186486181, https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list
252,Meeting Rooms,54.6%,Easy,0.0902019552269848, https://leetcode.com/problems/meeting-rooms
516,Longest Palindromic Subsequence,53.2%,Medium,0.0898592672521818, https://leetcode.com/problems/longest-palindromic-subsequence
243,Shortest Word Distance,61.0%,Easy,0.0895229619066586, https://leetcode.com/problems/shortest-word-distance
652,Find Duplicate Subtrees,50.2%,Medium,0.0890796300536887, https://leetcode.com/problems/find-duplicate-subtrees
995,Minimum Number of K Consecutive Bit Flips,46.8%,Hard,0.0889474860164961, https://leetcode.com/problems/minimum-number-of-k-consecutive-bit-flips
358,Rearrange String k Distance Apart,34.9%,Hard,0.0889474860164961, https://leetcode.com/problems/rearrange-string-k-distance-apart
549,Binary Tree Longest Consecutive Sequence II,47.0%,Medium,0.0881627875946716, https://leetcode.com/problems/binary-tree-longest-consecutive-sequence-ii
686,Repeated String Match,32.3%,Easy,0.0875193780165565, https://leetcode.com/problems/repeated-string-match
433,Minimum Genetic Mutation,41.8%,Medium,0.0870113769896297, https://leetcode.com/problems/minimum-genetic-mutation
285,Inorder Successor in BST,40.4%,Medium,0.0864936446456808, https://leetcode.com/problems/inorder-successor-in-bst
1247,Minimum Swaps to Make Strings Equal,60.1%,Medium,0.0862603442844069, https://leetcode.com/problems/minimum-swaps-to-make-strings-equal
61,Rotate List,30.0%,Medium,0.0859717677890209, https://leetcode.com/problems/rotate-list
942,DI String Match,72.6%,Easy,0.0849567224759654, https://leetcode.com/problems/di-string-match
916,Word Subsets,47.8%,Medium,0.0847965366600769, https://leetcode.com/problems/word-subsets
443,String Compression,41.3%,Easy,0.0839136802491573, https://leetcode.com/problems/string-compression
131,Palindrome Partitioning,47.5%,Medium,0.0838855071622743, https://leetcode.com/problems/palindrome-partitioning
1019,Next Greater Node In Linked List,57.4%,Medium,0.0837308929104679, https://leetcode.com/problems/next-greater-node-in-linked-list
582,Kill Process,60.8%,Medium,0.0835558856909735, https://leetcode.com/problems/kill-process
1245,Tree Diameter,60.1%,Medium,0.083381608939051, https://leetcode.com/problems/tree-diameter
110,Balanced Binary Tree,43.5%,Easy,0.0828596109446498, https://leetcode.com/problems/balanced-binary-tree
34,Find First and Last Position of Element in Sorted Array,36.2%,Medium,0.0826832700204334, https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array
871,Minimum Number of Refueling Stops,31.4%,Hard,0.0825210236880035, https://leetcode.com/problems/minimum-number-of-refueling-stops
359,Logger Rate Limiter,70.8%,Easy,0.0816780310142671, https://leetcode.com/problems/logger-rate-limiter
94,Binary Tree Inorder Traversal,63.3%,Medium,0.0806758848873896, https://leetcode.com/problems/binary-tree-inorder-traversal
581,Shortest Unsorted Continuous Subarray,31.1%,Easy,0.0806108161458851, https://leetcode.com/problems/shortest-unsorted-continuous-subarray
350,Intersection of Two Arrays II,51.4%,Easy,0.0802737415511618, https://leetcode.com/problems/intersection-of-two-arrays-ii
729,My Calendar I,51.8%,Medium,0.0801854119192299, https://leetcode.com/problems/my-calendar-i
279,Perfect Squares,47.4%,Medium,0.0800427076735364, https://leetcode.com/problems/perfect-squares
1249,Minimum Remove to Make Valid Parentheses,62.5%,Medium,0.0798650404437895, https://leetcode.com/problems/minimum-remove-to-make-valid-parentheses
161,One Edit Distance,32.3%,Medium,0.0798296016524848, https://leetcode.com/problems/one-edit-distance
875,Koko Eating Bananas,52.1%,Medium,0.0791970416611931, https://leetcode.com/problems/koko-eating-bananas
1047,Remove All Adjacent Duplicates In String,68.6%,Easy,0.0789551324793932, https://leetcode.com/problems/remove-all-adjacent-duplicates-in-string
69,Sqrt(x),33.9%,Easy,0.0786646190609122, https://leetcode.com/problems/sqrtx
1254,Number of Closed Islands,60.5%,Medium,0.0779615414697118, https://leetcode.com/problems/number-of-closed-islands
1104,Path In Zigzag Labelled Binary Tree,72.0%,Medium,0.0778603217722723, https://leetcode.com/problems/path-in-zigzag-labelled-binary-tree
904,Fruit Into Baskets,42.5%,Medium,0.0776712418911318, https://leetcode.com/problems/fruit-into-baskets
1024,Video Stitching,49.2%,Medium,0.0771094751574784, https://leetcode.com/problems/video-stitching
129,Sum Root to Leaf Numbers,49.1%,Medium,0.0770797425428793, https://leetcode.com/problems/sum-root-to-leaf-numbers
852,Peak Index in a Mountain Array,71.6%,Easy,0.076372978784574, https://leetcode.com/problems/peak-index-in-a-mountain-array
468,Validate IP Address,24.1%,Medium,0.075985906977922, https://leetcode.com/problems/validate-ip-address
137,Single Number II,52.4%,Medium,0.0758398469469897, https://leetcode.com/problems/single-number-ii
765,Couples Holding Hands,54.3%,Hard,0.0757938393695336, https://leetcode.com/problems/couples-holding-hands
214,Shortest Palindrome,29.8%,Hard,0.0753494372417868, https://leetcode.com/problems/shortest-palindrome
183,Customers Who Never Order,53.4%,Easy,0.075132950518374, https://leetcode.com/problems/customers-who-never-order
515,Find Largest Value in Each Tree Row,61.1%,Medium,0.0742800743828705, https://leetcode.com/problems/find-largest-value-in-each-tree-row
974,Subarray Sums Divisible by K,48.9%,Medium,0.0742302738722134, https://leetcode.com/problems/subarray-sums-divisible-by-k
1022,Sum of Root To Leaf Binary Numbers,67.2%,Easy,0.0741079721537218, https://leetcode.com/problems/sum-of-root-to-leaf-binary-numbers
209,Minimum Size Subarray Sum,38.2%,Medium,0.073292865465473, https://leetcode.com/problems/minimum-size-subarray-sum
184,Department Highest Salary,36.7%,Medium,0.0729252399046724, https://leetcode.com/problems/department-highest-salary
539,Minimum Time Difference,51.5%,Medium,0.072364292548895, https://leetcode.com/problems/minimum-time-difference
860,Lemonade Change,51.6%,Easy,0.0720888491920795, https://leetcode.com/problems/lemonade-change
351,Android Unlock Patterns,48.4%,Medium,0.0719734996250892, https://leetcode.com/problems/android-unlock-patterns
523,Continuous Subarray Sum,24.6%,Medium,0.0716638925140368, https://leetcode.com/problems/continuous-subarray-sum
1082,Sales Analysis I,71.8%,Easy,0.0714589639821449, https://leetcode.com/problems/sales-analysis-i
81,Search in Rotated Sorted Array II,33.0%,Medium,0.070911468759052, https://leetcode.com/problems/search-in-rotated-sorted-array-ii
570,Managers with at Least 5 Direct Reports,66.0%,Medium,0.0702042586732485, https://leetcode.com/problems/managers-with-at-least-5-direct-reports
1146,Snapshot Array,37.0%,Medium,0.0701768767918377, https://leetcode.com/problems/snapshot-array
228,Summary Ranges,39.5%,Medium,0.0696876314219067, https://leetcode.com/problems/summary-ranges
136,Single Number,65.5%,Easy,0.0693807551554477, https://leetcode.com/problems/single-number
90,Subsets II,47.1%,Medium,0.0692797743722934, https://leetcode.com/problems/subsets-ii
432,All O`one Data Structure,32.4%,Hard,0.0688740290125112, https://leetcode.com/problems/all-oone-data-structure
284,Peeking Iterator,45.7%,Medium,0.0686768657962193, https://leetcode.com/problems/peeking-iterator
1337,The K Weakest Rows in a Matrix,68.8%,Easy,0.0685721731214702, https://leetcode.com/problems/the-k-weakest-rows-in-a-matrix
1495,Friendly Movies Streamed Last Month,52.6%,Easy,0.068519946436756, https://leetcode.com/problems/friendly-movies-streamed-last-month
141,Linked List Cycle,41.1%,Easy,0.0684735894847405, https://leetcode.com/problems/linked-list-cycle
1081,Smallest Subsequence of Distinct Characters,50.4%,Medium,0.0684027268844005, https://leetcode.com/problems/smallest-subsequence-of-distinct-characters
232,Implement Queue using Stacks,49.6%,Easy,0.0682765795862382, https://leetcode.com/problems/implement-queue-using-stacks
163,Missing Ranges,24.3%,Medium,0.0682082500265335, https://leetcode.com/problems/missing-ranges
1060,Missing Element in Sorted Array,54.5%,Medium,0.0679667041316393, https://leetcode.com/problems/missing-element-in-sorted-array
993,Cousins in Binary Tree,52.0%,Easy,0.0679089875614666, https://leetcode.com/problems/cousins-in-binary-tree
365,Water and Jug Problem,30.6%,Medium,0.067365531827576, https://leetcode.com/problems/water-and-jug-problem
316,Remove Duplicate Letters,35.8%,Hard,0.067239661116769, https://leetcode.com/problems/remove-duplicate-letters
50,Pow(x;n),30.3%,Medium,0.0664719001050225, https://leetcode.com/problems/powx-n
584,Find Customer Referee,72.3%,Easy,0.0659217208048242, https://leetcode.com/problems/find-customer-referee
1332,Remove Palindromic Subsequences,60.1%,Easy,0.0658132185695717, https://leetcode.com/problems/remove-palindromic-subsequences
662,Maximum Width of Binary Tree,41.0%,Medium,0.065605892709593, https://leetcode.com/problems/maximum-width-of-binary-tree
178,Rank Scores,45.8%,Medium,0.0655166714541499, https://leetcode.com/problems/rank-scores
